STRUCTURE;STRUCTURE_ID;STRUCTURE_NAME;ACTION;FREQ;Fréquence;GEO_PICT;Pays et territoires insulaires du Pacifique;INDICATOR;Indicateur;SEX;Sexe;AGE;Âge;URBANIZATION;Urbanisation;DISABILITY;Invalidité;COMPOSITE_BREAKDOWN;Ventilation composite;TIME_PERIOD;Période;OBS_VALUE;Valeur observée;UNIT_MEASURE;Unité de mesure;UNIT_MULT;Multiplicateur d'unités;OBS_STATUS;Statut de l'observation;OBS_COMMENT;Commentaire;DATA_SOURCE;Source de données
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;FM;États fédérés de Micronésie (pays);NMDI0295;Rapport filles/garçons dans l'enseignement secondaire;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2010;;113;;;;;;;;;;FSM - MOE - National JEMCO Report 2010;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;FM;États fédérés de Micronésie (pays);NMDI0295;Rapport filles/garçons dans l'enseignement secondaire;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2011;;109;;;;;;;;Female GER 66.12 male GER 60.73 based on enrolment data from 2011 JEMCO report and SDD pop estimates for 2011 official school age 14-18 years;;FSM - MoE - National JEMCO Report 2011;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;FM;États fédérés de Micronésie (pays);NMDI0295;Rapport filles/garçons dans l'enseignement secondaire;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2012;;96;;;;;;;;;;fedEMIS Online;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;FM;États fédérés de Micronésie (pays);NMDI0295;Rapport filles/garçons dans l'enseignement secondaire;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2013;;102;;;;;;;;;;fedEMIS OnlineGPI-GER;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;FM;États fédérés de Micronésie (pays);NMDI0295;Rapport filles/garçons dans l'enseignement secondaire;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2014;;108;;;;;;;;;;fedEMIS OnlineGPI-GER;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;FM;États fédérés de Micronésie (pays);NMDI0295;Rapport filles/garçons dans l'enseignement secondaire;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2015;;111;;;;;;;;;;fedEMIS OnlineGPI-GER;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;FM;États fédérés de Micronésie (pays);NMDI0295;Rapport filles/garçons dans l'enseignement secondaire;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2016;;104;;;;;;;;;;fedEMIS OnlineGPI-GER;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;FM;États fédérés de Micronésie (pays);NMDI0295;Rapport filles/garçons dans l'enseignement secondaire;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2017;;105;;;;;;;;;;fedEMIS OnlineGPI-GER;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;PW;Palaos;NMDI0167;Taux brut de scolarisation - enseignement secondaire (%);F;Femme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2014;;125;;;;;;;;" 2016 Statistical YearbookPublic and Private High Schools";;Palau - MoE Database Extract;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;PW;Palaos;NMDI0167;Taux brut de scolarisation - enseignement secondaire (%);F;Femme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2015;;121.1;;;;;;;;" 2016 Statistical YearbookPublic and Private High Schools";;Palau - MoE Database Extract;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;PW;Palaos;NMDI0167;Taux brut de scolarisation - enseignement secondaire (%);F;Femme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2016;;107.2;;;;;;;;" 2016 Statistical YearbookPublic and Private High Schools";;Palau - MoE Database Extract;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;PW;Palaos;NMDI0167;Taux brut de scolarisation - enseignement secondaire (%);F;Femme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2017;;125.8;;;;;;;;;;2016-2017 raw dataHigh school;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;PW;Palaos;NMDI0167;Taux brut de scolarisation - enseignement secondaire (%);F;Femme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2018;;100.6;;;;;;;;;;2017-2018 raw data (for 2018 ed report)High school;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;PW;Palaos;NMDI0019;Taux d'alphabétisation des 15-24 ans (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;1990;;0;;;;;;;;;;;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;PW;Palaos;NMDI0019;Taux d'alphabétisation des 15-24 ans (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2000;;99;;;;;;;;;;MDG Report - Palau 2008;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;PW;Palaos;NMDI0019;Taux d'alphabétisation des 15-24 ans (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2005;;99.7;;;;;;;;;;MDG Report - Palau 2008;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;PW;Palaos;NMDI0019;Taux d'alphabétisation des 15-24 ans (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2010;;0;;;;;;;;No Census held in 2010, next planned for 2015;;;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;PW;Palaos;NMDI0019;Taux d'alphabétisation des 15-24 ans (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2013;;99.8;;;;;;;;;;UNSD MDG Indicators Database;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;PW;Palaos;NMDI0019;Taux d'alphabétisation des 15-24 ans (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2015;;99.29;;;;;;;;;;Population and Housing Census (PHC) 2015;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;PW;Palaos;NMDI0019;Taux d'alphabétisation des 15-24 ans (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2020;;98.9;;;;;;;;;;Population and Housing Census (PHC) 2020;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;TK;Tokelau;NMDI0295;Rapport filles/garçons dans l'enseignement secondaire;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2004;;88;;;;;;;;Secondary GER;;Tokelau - Government of Tokelau Statistics Adviser;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;TK;Tokelau;NMDI0295;Rapport filles/garçons dans l'enseignement secondaire;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2010;;64;;;;;;;;;;;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;TK;Tokelau;NMDI0295;Rapport filles/garçons dans l'enseignement secondaire;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2016;;98.6;;;;;;;;GPI enrollmentISCED 2-3 (Year 7-13);;Tokelau - Government of Tokelau Statistics Adviser;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;MH;Îles Marshall (pays);NMDI0426;Taux net de scolarisation dans l'enseignement secondaire (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2014;;53.39;;;;;;;;MIEMIS 2016 data;;;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;MH;Îles Marshall (pays);NMDI0426;Taux net de scolarisation dans l'enseignement secondaire (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2015;;53.1;;;;;;;;MIEMIS 2016 data;;;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;MH;Îles Marshall (pays);NMDI0426;Taux net de scolarisation dans l'enseignement secondaire (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2016;;44.78;;;;;;;;MIEMIS 2016 data;;;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;TK;Tokelau;NMDI0419;Ratio net d'inscription à l'EPPE;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2016;;95.3;;;;;;;;ISCED 0;;Tokelau - Government of Tokelau Statistics Adviser;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;WS;Samoa;NMDI0033;Taux de réussite des femmes dans l'enseignement supérieur (%);F;Femme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2006;;0;;;;;;;;pending;;Census Report - Samoa 2006;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;PW;Palaos;NMDI0018;Taux brut de scolarisation dans l'enseignement primaire (%);F;Femme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2014;;114;;;;;;;;;;Palau - MoE Database Extract;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;PW;Palaos;NMDI0018;Taux brut de scolarisation dans l'enseignement primaire (%);F;Femme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2015;;114;;;;;;;;;;Palau - MoE Database Extract;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;PW;Palaos;NMDI0018;Taux brut de scolarisation dans l'enseignement primaire (%);F;Femme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2016;;109;;;;;;;;;;Palau - MoE Database Extract;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;PW;Palaos;NMDI0018;Taux brut de scolarisation dans l'enseignement primaire (%);F;Femme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2017;;109.2;;;;;;;;;;2016-2017 raw dataElementary school;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;PW;Palaos;NMDI0018;Taux brut de scolarisation dans l'enseignement primaire (%);F;Femme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2018;;108.9;;;;;;;;;;2017-2018 raw data (for 2018 ed report)Elementary;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;WS;Samoa;NMDI0431;Taux de transition (primaire / secondaire);F;Femme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2017;;91.7;;;;;;;;;;2017 reportY8-9;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;WS;Samoa;NMDI0019;Taux d'alphabétisation des 15-24 ans (%);M;Homme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2011;;97;;;;;;;;;;Census Report - Samoa 2011;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;PW;Palaos;NMDI0426;Taux net de scolarisation dans l'enseignement secondaire (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2016;;45;;;;;;;;"From 2016 Palau Education Yearbook; Public Secondary schools, from G9 to G12";;;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;WF;Wallis-et-Futuna;NMDI0020;Part des dépenses publiques consacrées au secteur de l'éducation (en % du total);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2013;;34.27;;;;;;;;Toutes les d�penses sont r�alis�es par l�Etat (48,25% des d�penses de l�Etat sont consacr�es � l�Education), mais pour des questions de comparabilit� internationale, il semble pr�f�rable de diviser les d�penses de l��ducation par un budget global fictif E;;Wallis et Futuna - Tr�sor Public, budget de l'Etat.;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;AS;Samoa américaines;NMDI0167;Taux brut de scolarisation - enseignement secondaire (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2014;;105.16;;;;;;;;"Prior Years - AS DOE and Private School's Database; Population data for same year";;"AS DOE and Private Schools Database; 2013 AS Population Projection - International Programs, U.S. Census Bureau";
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;PW;Palaos;NMDI0293;Proportion d'écoliers ayant commencé la première année d'études primaires qui terminent l'école primaire (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2005;;93;;;;;;;;Coverage issues (like inclusion of private schools) have created issues with the calculation of survival rates;;MDG Report - Palau 2008;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;PW;Palaos;NMDI0293;Proportion d'écoliers ayant commencé la première année d'études primaires qui terminent l'école primaire (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2014;;90;;;;;;;;"From 2016 Palau Education Yearbook; from G1 to G8";;;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;PW;Palaos;NMDI0293;Proportion d'écoliers ayant commencé la première année d'études primaires qui terminent l'école primaire (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2015;;74.2;;;;;;;;"From 2016 Palau Education Yearbook; from G1 to G8";;;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;PW;Palaos;NMDI0293;Proportion d'écoliers ayant commencé la première année d'études primaires qui terminent l'école primaire (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2016;;76.5;;;;;;;;"From 2016 Palau Education Yearbook; from G1 to G8";;;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;KI;Kiribati;NMDI0426;Taux net de scolarisation dans l'enseignement secondaire (%);F;Femme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2014;;77;;;;;;;;;;Kiribati - MOE Digest of Education Statistics 2014;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;MH;Îles Marshall (pays);NMDI0033;Taux de réussite des femmes dans l'enseignement supérieur (%);F;Femme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;1999;;2.3;;;;;;;;percent;;Census Report - Marshall Islands 1999;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;FM;États fédérés de Micronésie (pays);NMDI0021;Ratio élèves/enseignants;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2006;;16;;;;;;;;Secondary;;FSM - MOE - National JEMCO Report 2006;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;FM;États fédérés de Micronésie (pays);NMDI0021;Ratio élèves/enseignants;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2007;;17;;;;;;;;Secondary;;FSM - MoE Education Indicators 2007;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;FM;États fédérés de Micronésie (pays);NMDI0021;Ratio élèves/enseignants;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2008;;17;;;;;;;;Secondary - public;;FSM - MOE - National JEMCO Report 2009;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;FM;États fédérés de Micronésie (pays);NMDI0021;Ratio élèves/enseignants;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2009;;16;;;;;;;;Secondary - Public only;;FSM - MOE - National JEMCO Report 2009;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;FM;États fédérés de Micronésie (pays);NMDI0021;Ratio élèves/enseignants;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2010;;16;;;;;;;;Secondary - Public only;;FSM - MOE - National JEMCO Report 2010;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;FM;États fédérés de Micronésie (pays);NMDI0021;Ratio élèves/enseignants;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2011;;17;;;;;;;;Primary - Public schools only does not include private schools;;FSM - MoE - National JEMCO Report 2011;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;TK;Tokelau;NMDI0421;Ratio élèves / enseignant de l'EPPE;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2017;;5;;;;;;;;From- Tokelau Data Officer;;Tokelau - Government of Tokelau Statistics Adviser;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;GU;Guam;NMDI0019;Taux d'alphabétisation des 15-24 ans (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2014;;0;;;;;;;;Limitation- Existing data sets do not meet criteria.;;;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;KI;Kiribati;NMDI0018;Taux brut de scolarisation dans l'enseignement primaire (%);M;Homme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2014;;112;;;;;;;;;;Kiribati - MOE Digest of Education Statistics 2014;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;KI;Kiribati;NMDI0018;Taux brut de scolarisation dans l'enseignement primaire (%);M;Homme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2015;;103.6;;;;;;;;From KEMIS Online;;;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;KI;Kiribati;NMDI0018;Taux brut de scolarisation dans l'enseignement primaire (%);M;Homme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2016;;104.6;;;;;;;;From KEMIS Online;;;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;MH;Îles Marshall (pays);NMDI0019;Taux d'alphabétisation des 15-24 ans (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2007;;95;;;;;;;;;;DHS Report - Marshall Islands 2007;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;MH;Îles Marshall (pays);NMDI0019;Taux d'alphabétisation des 15-24 ans (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2011;;98;;;;;;;;Provisional Census tabulations;;Census Report - Marshall Islands 2011;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;MH;Îles Marshall (pays);NMDI0019;Taux d'alphabétisation des 15-24 ans (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2021;;93;;;;;;;;;;Population and Housing Census (PHC) 2021;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;TK;Tokelau;NMDI0296;Rapport filles/garçons dans l'enseignement supérieur;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2012;;333;;;;;;;;"Tokelau Scholarship Students data � numbers and courses ";;Tokelau - Government of Tokelau Statistics Adviser;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;WS;Samoa;NMDI0426;Taux net de scolarisation dans l'enseignement secondaire (%);M;Homme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2017;;61;;;;;;;;;;2017 report;
